id;jenis_kelamin;umur;asal;penempatan;gaji;pendidikan;IPK;pengalaman;jenis_rekrut;status_rekrut
3465;0;2;2;2;2;1;0,186111111;4;2;1
3466;0;2;17;17;2;1;03.07;0;1;1
3467;1;2;23;23;3;3;03.53;3;2;1
3468;1;2;17;32;5;0;01.56;5;1;0
3469;1;3;6;31;3;0;0,147222222;4;2;0
3470;1;1;25;25;2;1;03.03;1;1;1
3471;1;2;34;7;3;0;0,150694444;1;1;0
3472;0;3;12;24;5;0;02.02;1;1;0
3473;0;2;32;26;5;0;01.43;0;1;0
3474;1;1;6;4;4;0;01.05;0;2;0
3475;1;1;9;6;3;0;0,106944444;3;2;0
3476;1;2;17;17;2;2;03.09;3;2;1
3477;0;1;23;33;5;0;0,090972222;2;1;0
3478;0;2;18;18;2;1;03.04;3;2;1
3479;1;3;16;11;5;0;01.54;0;2;0
3480;1;2;24;24;2;1;03.04;0;1;1
3481;1;1;4;4;3;1;03.04;2;2;1
3482;0;1;21;22;4;0;0,109722222;3;1;0
3483;0;2;19;28;4;0;02.58;4;1;0
3484;1;1;25;8;4;0;01.08;2;2;0
3485;1;2;34;19;5;0;01.55;3;2;0
3486;0;2;2;2;2;1;4;2;1;1
3487;0;1;3;27;5;0;0,107638889;5;2;0
3488;0;1;19;19;2;3;03.49;4;2;1
3489;1;1;18;11;4;0;02.02;1;2;0
3490;0;1;15;29;3;0;0,097916667;5;2;0
3491;1;3;5;22;4;0;01.03;4;1;0
3492;0;1;32;32;2;2;03.03;2;2;1
3493;0;2;32;25;4;0;0,139583333;0;1;0
3494;0;1;8;4;3;0;01.37;2;2;0
3495;0;1;26;26;2;1;0,179166667;2;2;1
3496;1;2;28;28;1;2;03.03;2;1;1
3497;1;2;2;15;3;0;0,102777778;5;2;0
3498;1;1;28;28;1;2;03.01;0;1;1
3499;1;2;10;34;4;0;0,140972222;0;2;0
3500;0;1;22;22;3;2;03.48;4;2;1
3501;1;1;30;30;2;1;03.02;2;1;1
3502;1;3;21;2;3;0;01.44;0;1;0
3503;1;2;27;27;3;2;03.58;2;2;1
3504;0;2;20;12;4;0;0,107638889;2;2;0
3505;1;2;1;1;2;1;03.05;3;2;1
3506;1;3;1;30;3;0;02.48;3;1;0
3507;0;2;10;10;3;3;0,193055556;3;2;1
3508;0;2;14;6;3;0;02.12;3;2;0
3509;0;1;26;26;1;1;03.03;2;1;1
3510;0;3;19;11;5;0;02.25;3;2;0
3511;0;2;6;6;3;3;0,181944444;4;2;1
3512;1;2;2;3;4;0;01.59;4;1;0
3513;1;1;9;9;1;1;03.08;2;1;1
3514;0;1;2;2;2;1;03.38;2;2;1
3515;0;1;24;24;2;1;03.52;3;2;1
3516;0;2;7;7;1;2;03.07;2;1;1
3517;0;2;14;14;2;1;0,182638889;4;2;1
3518;0;1;7;14;3;0;02.23;2;1;0
3519;0;1;19;3;4;0;01.01;2;1;0
3520;0;3;13;8;5;0;02.51;4;1;0
3521;1;3;24;20;5;0;0,13125;0;1;0
3522;1;3;34;22;3;0;0,136805556;1;1;0
3523;1;3;14;25;5;0;01.42;0;1;0
3524;0;3;30;10;3;0;01.02;4;2;0
3525;1;2;9;9;2;1;0,172916667;4;2;1
3526;0;2;21;21;1;1;03.02;0;1;1
3527;0;3;33;7;5;0;01.45;0;2;0
3528;0;2;26;29;4;0;01.47;0;2;0
3529;0;1;27;11;5;0;02.05;5;1;0
3530;1;2;2;2;3;1;0,184722222;2;2;1
3531;1;2;7;7;2;1;03.08;0;1;1
3532;0;3;19;4;3;0;0,105555556;0;2;0
3533;1;1;34;23;5;0;01.53;2;2;0
3534;0;3;8;10;5;0;01.09;2;2;0
3535;1;1;7;7;2;2;4;2;1;1
3536;1;1;4;4;1;1;03.04;2;1;1
3537;1;2;31;31;2;1;03.36;3;2;1
3538;0;3;31;19;3;0;01.04;5;2;0
3539;0;1;2;2;3;0;0,151388889;4;1;0
3540;1;1;22;22;2;1;03.01;0;1;1
3541;0;2;24;16;4;0;01.46;3;1;0
3542;1;1;17;17;2;1;0,186805556;3;2;1
3543;1;2;22;22;1;2;03.01;2;1;1
3544;0;1;22;25;3;0;02.26;1;1;0
3545;1;2;15;15;1;2;4;1;1;1
3546;1;1;1;1;2;1;03.05;1;1;1
3547;0;2;30;30;2;1;03.02;0;1;1
3548;0;1;14;14;3;1;0,172916667;3;2;1
3549;1;1;17;17;3;3;03.43;2;2;1
3550;0;2;24;24;2;3;0,191666667;3;2;1
3551;0;2;16;33;3;0;01.48;1;2;0
3552;1;2;2;2;3;1;0,170138889;2;2;1
3553;1;3;14;14;5;0;02.22;4;2;0
3554;1;2;2;27;5;0;02.06;2;2;0
3555;1;3;24;8;3;0;0,127083333;3;2;0
3556;1;2;8;8;3;0;02.52;4;2;0
3557;1;1;30;25;5;0;0,148611111;1;2;0
3558;1;2;7;31;4;0;01.32;2;1;0
3559;0;1;2;2;2;1;03.08;0;1;1
3560;0;3;31;12;3;0;0,152083333;2;2;0
3561;1;1;32;20;3;0;02.08;5;1;0
3562;1;2;31;31;2;1;03.08;1;1;1
3563;0;1;20;29;5;0;02.48;0;1;0
3564;0;3;5;33;4;0;02.58;2;2;0
3565;1;1;24;24;3;2;03.09;2;2;1
3566;0;1;4;4;2;2;03.36;2;2;1
3567;1;1;6;6;2;3;0,170833333;3;2;1
3568;0;2;26;30;4;0;0,147222222;1;1;0
3569;1;1;1;21;3;0;01.16;3;1;0
3570;0;3;31;24;5;0;02.56;4;1;0
3571;0;3;31;7;3;0;02.27;2;1;0
3572;1;2;6;6;1;2;03.07;0;1;1
3573;0;1;20;20;2;2;0,168055556;3;2;1
3574;0;3;23;27;5;0;0,149305556;1;2;0
3575;1;2;28;28;2;1;03.05;1;1;1
3576;0;2;10;10;2;1;03.26;3;2;1
3577;0;2;27;27;2;2;03.01;0;1;1
3578;1;1;33;33;3;3;0,171527778;3;2;1
3579;1;1;28;28;2;2;03.08;0;1;1
3580;0;3;29;9;3;0;01.05;0;1;0
3581;0;3;19;33;5;0;0,099305556;2;1;0
3582;1;2;27;27;2;2;03.06;1;1;1
3583;0;2;10;15;4;0;01.52;3;2;0
3584;1;1;31;23;5;0;0,099305556;5;1;0
3585;1;2;32;32;1;2;03.04;1;1;1
3586;1;2;17;17;2;2;03.02;1;1;1
3587;0;2;1;1;1;1;03.09;0;1;1
3588;0;1;31;31;2;1;03.01;0;1;1
3589;1;3;14;26;4;0;0,096527778;4;2;0
3590;0;2;28;32;3;0;01.08;5;1;0
3591;0;2;18;18;1;1;03.09;2;1;1
3592;0;3;15;12;4;0;0,144444444;0;1;0
3593;1;2;6;11;3;0;02.34;0;1;0
3594;1;1;21;21;2;1;03.08;0;1;1
3595;0;2;18;18;3;2;0,188194444;2;2;1
3596;1;2;16;16;2;3;0,16875;2;2;1
3597;1;1;9;9;1;1;03.02;1;1;1
3598;1;1;8;30;3;0;0,148611111;3;2;0
3599;1;2;25;25;1;1;03.06;1;1;1
3600;1;1;8;2;4;0;0,1;3;2;0
3601;1;2;19;19;1;1;03.06;0;1;1
3602;1;1;13;13;2;1;03.37;3;2;1
3603;1;2;20;24;3;0;0,102083333;5;2;0
3604;0;2;5;22;3;0;0,14375;5;1;0
3605;1;1;29;14;3;0;02.13;3;2;0
3606;1;1;24;24;2;2;03.06;1;1;1
3607;1;3;10;2;4;0;0,089583333;5;1;0
3608;0;3;20;2;4;0;02.06;5;2;0
3609;1;2;30;2;4;0;02.33;1;1;0
3610;1;3;34;15;4;0;01.48;1;1;0
3611;0;1;11;11;3;2;0,171527778;4;2;1
3612;1;2;28;28;1;2;03.06;0;1;1
3613;1;1;34;34;1;2;03.01;0;1;1
3614;0;2;30;15;4;0;02.18;3;2;0
3615;0;1;2;2;1;1;03.09;2;1;1
3616;0;3;18;17;4;0;0,093055556;0;2;0
3617;0;2;10;25;4;0;01.14;3;1;0
3618;0;2;23;23;1;2;03.05;0;1;1
3619;0;1;21;21;3;1;03.08;2;2;1
3620;1;3;11;31;3;0;02.57;4;1;0
3621;0;1;28;28;1;1;03.09;0;1;1
3622;0;2;22;22;2;3;03.56;4;2;1
3623;0;3;6;3;5;0;02.52;5;2;0
3624;1;1;7;23;5;0;01.41;1;2;0
3625;1;1;13;13;2;3;03.46;4;2;1
3626;0;2;17;1;5;0;0,100694444;2;2;0
3627;1;1;6;4;5;0;0,102777778;5;2;0
3628;0;2;13;5;3;0;0,141666667;5;1;0
3629;0;3;20;9;5;0;02.02;0;2;0
3630;0;2;6;10;5;0;0,109722222;3;2;0
3631;1;1;10;10;2;1;03.26;4;2;1
3632;1;2;21;19;4;0;0,091666667;1;2;0
3633;0;3;16;8;4;0;01.56;0;1;0
3634;0;1;12;7;3;0;02.09;1;2;0
3635;0;3;6;27;4;0;01.31;3;1;0
3636;0;2;34;34;2;2;03.05;2;1;1
3637;1;2;10;10;2;1;0,170833333;4;2;1
3638;1;2;16;16;2;1;0,178472222;2;2;1
3639;0;1;27;5;4;0;02.34;1;1;0
3640;1;2;26;26;2;2;03.01;2;1;1
3641;1;2;30;30;1;1;03.01;2;1;1
3642;0;2;19;19;2;2;0,174305556;2;2;1
3643;1;1;4;5;3;0;0,140972222;3;1;0
3644;1;2;18;18;2;1;03.05;2;1;1
3645;1;3;13;9;5;0;01.32;5;1;0
3646;1;3;22;6;3;0;0,145138889;3;1;0
3647;0;2;8;8;3;1;0,177083333;3;2;1
3648;0;3;3;5;5;0;0,100694444;0;2;0
3649;0;2;9;9;1;2;03.08;0;1;1
3650;1;1;34;18;4;0;02.37;2;1;0
3651;0;3;15;20;4;0;01.09;0;1;0
3652;0;2;1;1;3;2;0,182638889;4;2;1
3653;1;3;13;10;4;0;02.58;4;1;0
3654;1;1;32;32;3;3;0,184027778;2;2;1
3655;0;1;21;21;2;1;0,191666667;3;2;1
3656;1;2;22;34;3;0;01.39;2;2;0
3657;1;2;18;18;3;1;03.51;4;2;1
3658;0;3;1;14;4;0;01.09;5;1;0
3659;0;2;23;31;5;0;0,132638889;3;2;0
3660;0;2;31;16;4;0;01.39;3;2;0
3661;1;1;29;29;2;1;03.06;4;2;1
3662;1;1;14;14;2;1;03.31;2;2;1
3663;0;1;15;15;1;1;03.04;1;1;1
3664;0;2;21;19;3;0;02.15;5;1;0
3665;1;2;7;7;3;1;03.27;3;2;1
3666;0;2;14;14;2;3;03.39;4;2;1
3667;0;2;5;5;2;2;03.07;0;1;1
3668;1;1;14;30;5;0;02.31;0;2;0
3669;1;2;8;8;1;2;03.09;2;1;1
3670;1;3;15;5;5;0;0,088888889;0;2;0
3671;1;2;11;24;4;0;02.59;0;1;0
3672;1;1;15;17;3;0;0,107638889;5;1;0
3673;1;1;20;20;2;1;03.04;0;1;1
3674;1;2;23;23;2;2;03.01;2;1;1
3675;0;3;27;34;4;0;0,106944444;4;1;0
3676;0;2;29;29;1;1;03.04;1;1;1
3677;1;1;14;14;3;2;03.31;2;2;1
3678;0;2;32;32;2;1;0,181944444;3;2;1
3679;1;1;25;25;3;3;0,171527778;3;2;1
3680;0;2;19;19;2;3;0,186111111;4;2;1
3681;0;1;5;27;3;0;01.23;4;2;0
3682;1;2;5;5;2;3;0,183333333;3;2;1
3683;0;1;22;10;4;0;02.07;5;1;0
3684;0;2;2;2;1;2;03.03;1;1;1
3685;1;1;3;3;3;1;03.29;4;2;1
3686;1;1;13;18;4;0;0,127777778;5;2;0
3687;0;3;8;1;5;0;01.28;0;2;0
3688;1;3;4;2;4;0;01.31;3;2;0
3689;1;1;19;13;4;0;0,093055556;4;2;0
3690;0;3;28;30;4;0;0,147222222;3;1;0
3691;1;2;33;33;1;2;03.08;0;1;1
3692;0;1;17;17;2;3;03.09;2;2;1
3693;0;1;25;4;3;0;02.01;5;2;0
3694;0;1;22;22;3;1;03.28;2;2;1
3695;0;2;18;18;3;2;0,178472222;2;2;1
3696;1;2;26;26;3;2;03.58;4;2;1
3697;0;1;22;22;2;1;03.05;0;1;1
3698;1;2;4;31;3;0;0,110416667;0;1;0
3699;0;2;15;15;2;1;03.02;1;1;1
3700;0;2;30;9;3;0;0,144444444;4;2;0
3701;1;3;26;23;4;0;02.03;0;2;0
3702;0;2;32;32;1;1;03.04;2;1;1
3703;1;1;29;29;2;2;03.42;4;2;1
3704;1;2;27;6;4;0;02.21;0;2;0
3705;0;2;27;24;5;0;02.09;0;1;0
3706;1;2;1;1;2;2;0,184722222;3;2;1
3707;1;1;25;34;4;0;02.53;3;1;0
3708;1;2;14;14;2;1;03.03;1;1;1
3709;1;2;6;6;2;2;0,179861111;4;2;1
3710;1;1;21;21;3;2;03.57;3;2;1
3711;0;1;17;17;2;3;03.45;2;2;1
3712;1;1;6;6;3;1;0,18125;3;2;1
3713;1;1;4;4;2;2;0,183333333;4;2;1
3714;0;2;19;19;1;1;03.09;1;1;1
3715;1;1;14;14;3;1;0,183333333;2;2;1
3716;0;1;33;11;4;0;0,138194444;0;1;0
3717;0;1;30;30;3;3;03.53;2;2;1
3718;0;1;13;13;3;3;03.31;2;2;1
3719;0;1;14;19;3;0;0,145138889;5;1;0
3720;1;1;7;7;2;2;03.58;2;2;1
3721;0;2;21;10;3;0;02.06;1;1;0
3722;0;1;17;17;3;1;03.52;3;2;1
3723;1;1;34;34;5;0;0,130555556;2;2;0
3724;1;2;7;9;5;0;0,140972222;2;1;0
3725;0;1;3;16;5;0;02.41;3;2;0
3726;1;1;13;22;4;0;01.08;1;1;0
3727;0;3;4;15;4;0;02.06;4;1;0
3728;1;1;17;17;1;2;03.04;0;1;1
3729;1;2;4;18;4;0;0,1375;4;1;0
3730;0;1;7;3;3;0;01.48;5;2;0
3731;0;2;3;18;4;0;02.43;0;2;0
3732;0;1;24;24;2;1;03.04;0;1;1
3733;1;1;34;34;1;1;03.08;1;1;1
3734;1;2;3;17;3;0;0,126388889;4;2;0
3735;0;1;14;14;3;2;0,177083333;3;2;1
3736;1;1;22;22;2;1;03.01;1;1;1
3737;1;2;21;21;2;2;03.29;2;2;1
3738;1;1;27;27;2;2;03.06;1;1;1
3739;1;2;25;25;3;3;03.49;4;2;1
3740;0;1;2;33;3;0;02.02;1;1;0
3741;1;2;6;13;3;0;0,088888889;4;2;0
3742;0;1;12;12;3;3;0,181944444;4;2;1
3743;0;2;9;27;3;0;0,110416667;4;2;0
3744;1;2;17;17;2;1;03.05;2;1;1
3745;1;3;22;5;3;0;02.56;1;2;0
3746;0;2;9;9;1;1;03.07;0;1;1
3747;1;1;6;23;5;0;0,097916667;4;2;0
3748;0;2;11;12;4;0;01.18;2;2;0
3749;1;1;21;7;5;0;02.35;4;1;0
3750;0;1;21;7;4;0;0,130555556;2;2;0
3751;1;1;20;23;3;0;01.28;3;1;0
3752;0;1;24;24;2;1;0,177777778;2;2;1
3753;0;1;11;11;1;2;03.09;0;1;1
3754;1;3;7;34;4;0;0,135416667;5;1;0
3755;0;2;8;8;3;3;4;2;2;1
3756;1;1;24;24;1;2;03.08;0;1;1
3757;0;2;8;8;1;1;03.03;0;1;1
3758;1;2;31;9;3;0;01.04;1;1;0
3759;0;3;26;23;3;0;01.45;5;2;0
3760;0;2;21;21;2;1;03.09;2;1;1
3761;1;2;2;11;3;0;01.23;2;2;0
3762;1;1;11;11;3;1;0,193055556;2;2;1
3763;1;1;3;3;2;1;03.07;0;1;1
3764;1;2;10;23;4;0;0,13125;2;1;0
3765;1;1;9;9;3;2;0,186111111;3;2;1
3766;1;1;6;7;3;0;02.09;5;1;0
3767;0;1;11;11;5;0;02.42;1;2;0
3768;1;3;3;18;4;0;02.59;2;2;0
3769;1;1;30;30;2;1;03.05;2;2;1
3770;1;3;24;16;5;0;0,101388889;1;1;0
3771;1;3;9;2;5;0;02.33;5;2;0
3772;1;3;5;20;3;0;01.15;3;2;0
3773;0;1;7;4;4;0;0,152083333;0;1;0
3774;0;2;12;5;4;0;01.46;1;1;0
3775;0;1;2;2;3;0;02.54;1;2;0
3776;1;3;4;5;3;0;01.28;3;2;0
3777;0;1;32;32;2;1;03.46;2;2;1
3778;1;2;11;11;2;1;03.01;2;1;1
3779;0;3;4;18;4;0;02.22;3;1;0
3780;0;2;6;6;2;2;03.28;3;2;1
3781;1;2;7;7;1;2;03.05;2;1;1
3782;1;2;29;29;2;1;03.07;1;1;1
3783;0;1;17;17;3;2;03.46;4;2;1
3784;1;1;5;5;2;1;03.08;1;1;1
3785;1;2;33;33;1;2;03.09;0;1;1
3786;0;3;8;31;5;0;02.01;2;1;0
3787;0;1;7;7;4;0;01.05;2;1;0
3788;1;3;22;16;4;0;01.41;2;2;0
3789;1;1;11;19;3;0;0,127777778;2;2;0
3790;0;2;28;28;3;1;0,182638889;4;2;1
3791;0;2;31;31;2;3;03.47;2;2;1
3792;1;2;4;4;2;1;03.41;2;2;1
3793;0;2;17;17;2;2;03.08;1;1;1
3794;0;1;14;14;2;1;03.06;2;1;1
3795;1;2;17;17;2;2;03.04;0;1;1
3796;0;1;12;12;4;0;01.58;5;1;0
3797;1;1;28;23;4;0;02.13;1;1;0
3798;1;1;32;29;4;0;0,149305556;5;1;0
3799;0;3;1;24;3;0;01.44;2;2;0
3800;1;1;28;28;4;0;02.01;5;1;0
3801;1;3;30;27;5;0;01.17;3;1;0
3802;0;3;10;29;5;0;01.06;2;2;0
3803;0;3;25;3;5;0;0,086111111;4;1;0
3804;1;1;28;14;5;0;02.12;0;2;0
3805;0;2;27;27;2;1;0,170138889;2;2;1
3806;1;2;24;24;2;1;03.38;4;2;1
3807;0;1;18;18;1;1;03.08;1;1;1
3808;0;1;26;26;1;2;03.03;2;1;1
3809;1;1;9;9;2;2;0,170833333;2;2;1
3810;1;2;20;20;1;1;03.04;2;1;1
3811;1;1;28;19;4;0;0,109722222;3;2;0
3812;1;1;21;11;4;0;01.12;1;1;0
3813;0;2;32;1;3;0;01.23;0;2;0
3814;1;1;1;1;3;1;0,192361111;3;2;1
3815;0;2;25;20;3;0;01.03;1;1;0
3816;1;3;15;30;3;0;02.18;2;2;0
3817;1;1;16;20;5;0;01.46;4;2;0
3818;0;1;5;5;2;1;03.58;3;2;1
3819;1;2;20;20;2;2;03.33;3;2;1
3820;0;1;2;2;2;2;03.07;0;1;1
3821;0;2;11;11;3;3;03.49;4;2;1
3822;1;1;31;31;3;1;0,170833333;2;2;1
3823;1;1;28;31;4;0;02.08;0;2;0
3824;0;1;28;6;5;0;01.24;3;1;0
3825;1;3;25;32;5;0;01.29;5;1;0
3826;0;1;23;28;5;0;02.07;2;2;0
3827;0;1;28;28;3;2;0,177777778;2;2;1
3828;0;2;21;33;4;0;01.08;3;1;0
3829;1;1;8;8;2;1;03.03;2;1;1
3830;0;1;26;34;5;0;0,102083333;0;1;0
3831;1;2;2;19;5;0;02.43;2;1;0
3832;1;1;6;6;3;3;0,186111111;4;2;1
3833;0;2;8;23;3;0;0,141666667;0;1;0
3834;0;2;29;10;4;0;01.17;3;1;0
3835;0;2;2;13;3;0;02.25;0;1;0
3836;1;1;6;34;5;0;01.55;0;2;0
3837;0;3;22;2;5;0;01.34;3;1;0
3838;1;2;8;8;1;1;03.04;0;1;1
3839;1;1;1;1;3;2;0,177083333;4;2;1
3840;1;2;9;9;2;3;0,169444444;3;2;1
3841;1;1;31;22;4;0;02.43;5;2;0
3842;1;2;18;18;3;2;0,188888889;2;2;1
3843;1;2;21;21;1;1;03.01;2;1;1
3844;1;2;9;28;5;0;02.56;1;1;0
3845;0;3;11;5;5;0;0,146527778;1;2;0
3846;0;1;16;16;3;2;0,188888889;4;2;1
3847;0;2;1;1;1;1;03.01;2;1;1
3848;0;1;1;8;5;0;0,132638889;2;2;0
3849;0;2;28;30;5;0;0,086111111;1;2;0
3850;1;2;13;13;2;2;0,171527778;4;2;1
3851;1;2;24;24;2;2;03.05;2;2;1
3852;0;1;9;9;1;2;03.02;2;1;1
3853;1;2;27;32;4;0;01.38;0;2;0
3854;1;1;12;12;1;2;03.05;1;1;1
3855;0;2;31;31;3;1;0,188194444;4;2;1
3856;0;2;26;27;4;0;02.33;1;1;0
3857;1;1;16;16;1;1;03.01;2;1;1
3858;1;2;3;27;5;0;02.17;3;1;0
3859;1;2;9;15;5;0;01.43;5;1;0
3860;1;1;26;19;4;0;01.25;0;2;0
3861;1;3;25;2;3;0;02.11;4;1;0
3862;1;2;12;12;1;1;4;1;1;1
3863;0;1;34;15;3;0;0,088888889;5;1;0
3864;0;1;12;18;4;0;01.05;2;2;0
3865;1;1;5;5;2;1;03.02;1;1;1
3866;0;2;9;9;1;1;03.08;2;1;1
3867;1;3;13;1;5;0;01.02;5;1;0
3868;1;2;6;26;3;0;01.45;0;2;0
3869;0;1;16;16;3;1;0,188888889;2;2;1
3870;0;1;1;1;3;1;0,170138889;4;2;1
3871;0;1;19;6;4;0;0,151388889;4;2;0
3872;1;3;25;21;4;0;0,089583333;2;1;0
3873;1;1;30;33;3;0;0,095138889;0;1;0
3874;0;2;15;28;4;0;0,109722222;0;1;0
3875;1;3;34;19;5;0;02.17;1;2;0
3876;0;3;4;8;4;0;02.16;0;1;0
3877;1;1;20;20;2;2;0,172222222;3;2;1
3878;1;2;27;27;2;1;03.05;4;2;1
3879;1;1;21;21;2;1;03.03;1;1;1
3880;1;1;5;5;2;1;03.02;2;1;1
3881;0;1;11;11;3;3;03.46;3;2;1
3882;0;3;30;8;5;0;01.24;4;2;0
3883;0;1;32;32;1;2;03.01;0;1;1
3884;0;1;12;8;4;0;01.23;5;2;0
3885;1;1;7;32;4;0;02.28;3;2;0
3886;0;2;23;23;2;1;03.07;0;1;1
3887;0;1;30;30;3;2;03.57;3;2;1
3888;0;2;15;15;3;2;0,192361111;4;2;1
3889;1;1;20;20;2;2;03.05;1;1;1
3890;1;3;11;7;5;0;02.47;1;1;0
3891;1;2;22;22;2;2;03.08;2;1;1
3892;0;1;16;16;1;2;03.06;1;1;1
3893;0;1;14;2;4;0;0,141666667;1;2;0
3894;1;1;9;15;3;0;02.09;5;1;0
3895;0;2;30;2;4;0;01.47;2;1;0
3896;0;2;33;33;2;1;03.01;0;1;1
3897;0;2;2;18;5;0;0,086805556;4;1;0
3898;1;2;3;3;3;1;03.27;2;2;1
3899;0;3;25;16;5;0;01.12;1;2;0
3900;0;2;1;12;4;0;01.39;1;1;0
3901;0;2;29;34;3;0;0,092361111;2;1;0
3902;1;2;32;17;4;0;02.16;1;1;0
3903;0;1;1;10;5;0;0,094444444;2;2;0
3904;0;2;7;7;1;2;03.03;1;1;1
3905;0;3;1;18;5;0;02.06;0;1;0
3906;1;1;15;15;1;2;4;1;1;1
3907;1;2;32;29;3;0;0,146527778;0;2;0
3908;1;1;6;6;2;1;03.02;0;1;1
3909;1;2;12;15;4;0;0,135416667;1;1;0
3910;1;2;4;4;1;1;03.02;0;1;1
3911;1;1;18;18;1;1;03.03;1;1;1
3912;0;2;4;14;4;0;01.24;1;2;0
3913;0;3;34;17;4;0;02.47;3;2;0
3914;0;2;34;15;4;0;0,150694444;0;2;0
3915;0;3;34;30;3;0;0,0875;5;2;0
3916;1;2;15;15;2;2;0,183333333;4;2;1
3917;0;1;28;3;5;0;0,095138889;5;1;0
3918;0;1;23;23;2;2;03.06;1;1;1
3919;1;2;17;17;2;2;03.28;2;2;1
3920;0;2;21;28;3;0;0,095833333;1;2;0
3921;1;2;25;31;3;0;02.31;5;1;0
3922;0;1;9;19;4;0;0,109027778;1;1;0
3923;1;3;23;32;3;0;01.11;0;2;0
3924;1;1;6;25;4;0;01.07;0;2;0
3925;0;1;13;23;5;0;02.15;3;1;0
3926;1;1;25;25;3;3;03.08;4;2;1
3927;0;1;2;2;3;2;03.33;2;2;1
3928;1;1;7;27;3;0;0,14375;1;2;0
3929;1;1;10;10;1;1;03.04;2;1;1
3930;0;2;9;16;3;0;02.06;1;2;0
3931;0;1;11;32;3;0;02.32;4;1;0
3932;0;1;17;8;4;0;01.11;3;2;0
3933;0;2;27;8;4;0;0,109722222;2;1;0
3934;0;2;16;16;2;2;03.06;4;2;1
3935;0;3;9;15;4;0;01.02;4;1;0
3936;1;2;1;1;2;2;03.28;3;2;1
3937;1;1;22;22;1;1;03.05;1;1;1
3938;0;1;10;10;1;1;03.06;2;1;1
3939;1;1;19;19;3;2;03.35;2;2;1
3940;0;3;31;4;5;0;02.14;5;1;0
3941;0;1;32;22;3;0;02.55;3;1;0
3942;0;1;28;15;4;0;01.44;1;2;0
3943;1;1;27;33;4;0;0,108333333;3;1;0
3944;1;1;14;9;5;0;0,106944444;0;1;0
3945;1;2;18;17;3;0;01.45;3;2;0
3946;1;2;27;27;3;2;03.46;4;2;1
3947;1;1;34;17;5;0;01.29;5;2;0
3948;0;2;9;9;2;1;03.08;2;1;1
3949;0;1;10;10;2;3;0,175694444;3;2;1
3950;0;1;10;10;2;1;03.45;3;2;1
3951;1;2;12;12;1;2;03.06;0;1;1
3952;0;2;32;15;5;0;01.11;1;1;0
3953;1;1;5;28;5;0;0,134722222;0;1;0
3954;0;1;22;22;2;3;0,181944444;2;2;1
3955;0;2;23;23;3;2;03.49;2;2;1
3956;0;3;1;11;4;0;01.29;3;2;0
3957;1;2;26;26;2;2;0,186805556;3;2;1
3958;0;1;32;18;5;0;02.38;1;2;0
3959;1;1;1;23;5;0;02.36;1;1;0
3960;0;2;29;11;4;0;01.06;2;2;0
3961;0;2;4;14;5;0;01.54;1;1;0
3962;0;2;3;3;2;1;0,178472222;4;2;1
3963;1;3;6;34;4;0;02.12;3;1;0
3964;0;2;26;26;1;2;03.06;2;1;1
3965;1;1;13;13;2;1;03.58;4;2;1
3966;1;1;23;23;3;2;0,181944444;3;2;1
3967;0;2;7;7;1;1;03.08;1;1;1
3968;0;1;22;22;3;2;0,171527778;2;2;1
3969;0;2;31;31;2;2;03.01;0;1;1
3970;0;1;33;10;5;0;02.04;3;2;0
3971;1;1;10;10;1;2;03.01;0;1;1
3972;1;1;24;21;3;0;0,097916667;4;2;0
3973;0;2;26;7;3;0;02.12;3;2;0
3974;0;1;13;13;2;1;03.01;0;1;1
3975;0;1;4;32;4;0;0,150694444;3;2;0
3976;0;2;14;14;3;1;03.47;2;2;1
3977;1;1;19;19;3;1;0,184722222;2;2;1
3978;1;2;29;29;3;2;0,169444444;4;2;1
3979;1;1;13;13;2;1;03.06;2;1;1
3980;1;2;8;2;5;0;0,142361111;3;2;0
3981;0;1;25;25;2;2;03.08;1;1;1
3982;0;3;26;2;5;0;0,102083333;0;1;0
3983;1;2;7;24;4;0;01.05;5;1;0
3984;1;1;27;27;3;1;03.29;2;2;1
3985;0;3;27;15;4;0;01.06;4;2;0
3986;1;2;13;13;5;0;0,128472222;4;2;0
3987;1;1;6;6;2;3;03.33;2;2;1
3988;1;1;22;22;5;0;01.32;4;2;0
3989;0;1;3;3;3;2;03.53;4;2;1
3990;1;1;8;8;2;1;0,179166667;2;2;1
3991;1;2;24;24;3;3;0,175694444;2;2;1
3992;0;2;15;15;2;2;03.37;3;2;1
3993;1;1;2;2;2;1;03.05;1;1;1
3994;0;2;32;24;5;0;0,129166667;2;1;0
3995;0;1;7;7;1;2;03.01;0;1;1
3996;1;3;7;19;4;0;0,100694444;5;1;0
3997;1;1;16;31;4;0;0,1375;5;1;0
3998;0;2;4;4;2;1;03.42;4;2;1
3999;1;2;18;11;5;0;02.55;3;1;0
4000;0;2;15;15;3;2;03.35;2;2;1
4001;0;2;31;31;1;2;03.03;0;1;1
4002;1;1;25;30;4;0;01.56;5;1;0
4003;1;1;9;27;4;0;0,152083333;2;1;0
4004;1;1;32;32;1;2;03.08;1;1;1
4005;1;2;34;34;2;1;03.39;4;2;1
4006;0;1;28;28;2;1;03.09;1;1;1
4007;0;2;24;24;2;1;03.07;2;1;1
4008;0;1;10;10;2;1;03.47;4;2;1
4009;1;1;29;29;3;1;03.05;4;2;1
